employee_id,first_name,last_name,gender,date_of_birth,email,phone,department_id,department_name,job_title,employment_type,join_date,salary,status,location,manager_id,years_experience
EMP006869,,Weerasinghe,female,01 Mar 1971,,0745406816,D008,Info Tech,IT Manager,Part-Time,"October 17, 2015",61672.16,Terminated,Gampaha,EMP012686,22
EMP019570,Buddhika,Wijesinghe,FEMALE,26/10/1991,emp019570@company.lk,0718852152,D012,Procurement,Vendor Manager,permanent,"January 29, 2018",144230.12,Active,Galle,EMP013385,10
EMP008261,Tharushi,Wilson,F,1970/01/18,emp008261@company.lk,0735928768,D005,finance,Internal Auditor,Full-Time,"November 07, 2017",239222.32,terminated,,EMP009657,12
EMP001226,Fathima,Dassanayake,f,10-26-1972,emp001226@company.lk,0750117129,D071,Slaes,Business Dev Executive,full-time,2012-12-05,160992.4,on leave,Jaffna,EMP014732,21
EMP001370,Ava,Bandara,Man,26 Aug 1986,emp001370@company.lk,0795525373,D007,CS,Support Team Lead,,2020-12-13,272759.81,ACTIVE,Galle,EMP002122,27
EMP003068,Alex,Wickramasinghe,Woman,1999-08-09,emp003068@company.lk,0767555098,D005,finance,Finance Analyst,Part-Time,"November 15, 2022",249204.66,on leave,Kandy,EMP013280,21
EMP003123,Kaveesha,Davis,f,01/09/1986,emp003123@company.lk,0769558995,D010,Research & Dev,Lab Technician,Full-Time,"December 06, 2018",299337.0,on leave,Galle,EMP011374,5
EMP015964,Sachini,Williams,MALE,1983/11/09,emp015964@company.lk,0742493433,D011,admin,EXECUTIVE ASSISTANT,Part-Time,"July 11, 2015",285080.93,ACTIVE,Gampaha,,8
EMP012786,Rangi,,Female,29/05/1990,emp012786@company.lk,0712749173,D090,finance,Budget Analyst,permanent,2018-03-04,139962.24,Active,,EMP014117,16
EMP011945,Buddhika,,M,02-16-1975,emp011945@company.lk,0760960520,D004,marketing,Campaign Manager,Full-Time,"September 01, 2021",342633.2,Inactive,Colombo,EMP017870,11
EMP002808,Avanthi,Miller,FEMALE,09-02-1970,emp002808@company.lk,0734661698,D006,OPERATIONS,Process Engineer,Permanent,2020/12/02,84095.45,on leave,Negombo,EMP019650,13
EMP006354,Hiruni,Johnson,Man,04-02-1988,emp006354@company.lk,N/A,D009,Law,Legal Analyst,Contract,23/03/2019,,ACTIVE,Kurunegala,EMP015190,2
EMP000415,Gayan,Fernando,female,"December 21, 1990",,0774935475,D069,Customer Support,TECHNICAL SUPPORT ENGINEER,full-time,05-28-2011,,ACTIVE,Matara,EMP010305,23
EMP019405,Thilina,Jayasuriya,Man,1988/07/04,emp019405@company.lk,0770524813,D009,Legel,Contract Manager,full-time,12 Jun 2021,274830.84,Terminated,Gampaha,EMP001158,
EMP002119,Ava,Mendis,F,02/01/1981,emp002119@company.lk,0743091057,D001,ENGINEERING,Solution Architect,Contract,13/04/2013,246736.95,Active,Galle,EMP016878,19
EMP015900,Ravindu,Garcia,female,1997-04-25,emp015900@company.lk,0752209591,D007,Cust Support,Support Team Lead,Part-Time,"March 03, 2015",240604.9,active,Gampaha,EMP014075,
EMP016829,Kasun,Thomas,f,"March 08, 1986",emp016829@company.lk,0733248718,D003,Slaes,Account Manager,Full-Time,04-10-2015,54049.46,active,Kandy,EMP003265,19
EMP008270,Mohamed,Anderson,Woman,02/11/1976,emp008270@company.lk,0773467678,D002,Human Resource,Recruiter,Full-Time,"February 01, 2020",345032.24,Terminated,Colombo,EMP009062,25
EMP001117,Thilina,Goonatilleke,f,04-17-1973,emp001117@company.lk,0794081951,D009,legal,Paralegal,Part-Time,"July 19, 2014",165325.06,active,Galle,EMP000433,
EMP010872,Oshadi,Gunawardena,female,11-22-1993,emp010872@company.lk,N/A,D012,PROCUREMENT,Procurement Officer,Contract,25/02/2022,128224.3,terminated,,EMP016403,3
EMP012329,Sanduni,Miller,F,1992/11/19,emp012329@company.lk,N/A,D010,R&D,R&D Engineer,Permanent,"October 23, 2021",149602.71,on leave,Galle,EMP017658,29
EMP009871,Malini,Gunawardena,f,02 Apr 1986,emp009871@company.lk,0714635692,D002,Human Resources,Recruiter,CONTRACT,05-30-2015,134417.84,on leave,Galle,EMP016686,12
EMP014994,Rangi,Garcia,Female,1989-08-12,emp014994@company.lk,0719051683,D001,Engineering,Senior Engineer,CONTRACT,"September 13, 2010",179425.99,terminated,Kandy,EMP007883,17
EMP005715,Lasith,Jayawardena,Male,13 Nov 1972,emp005715@company.lk,0739089862,D008,Information Technology,Cloud Engineer,,24 Nov 2013,204611.76,Terminated,Kandy,EMP002087,19
EMP011802,Sanduni,Wilson,Male,"February 23, 1999",emp011802@company.lk,0756014786,D008,it,IT Manager,permanent,25 Oct 2019,42443.33,Terminated,Galle,EMP003565,
EMP016348,Gayan,Weerasinghe,male,10-16-1983,emp016348@company.lk,0797032064,D005,finance,Budget Analyst,permanent,"April 16, 2016",165394.09,terminated,Kurunegala,EMP016060,5
EMP009109,Matthew,Dissanayake,Male,02-09-1996,emp009109@company.lk,0776941196,D007,Customer service,Support Team Lead,Part-Time,02-07-2016,144601.31,ACTIVE,,,14
EMP017086,Isabella,Gunasekara,F,14 Jan 1988,,0738650000,D001,engineering,Software Engineer,Permanent,2018-03-25,43292.36,on leave,Matara,EMP011700,26
EMP002760,Hiruni,Perera,FEMALE,06-15-1975,,0797106134,D004,marketing,Campaign Manager,full-time,04 Aug 2023,229700.65,active,Matara,EMP009432,15
EMP019745,Kumari,Wickramasinghe,F,1982/09/26,emp019745@company.lk,0769184246,D001,Eng,QA Engineer,permanent,"September 05, 2022",115870.95,active,Colombo,EMP016785,25
EMP003337,Samantha,Weerasinghe,Man,,emp003337@company.lk,0771103016,D006,Operations,OPERATIONS EXECUTIVE,Full-Time,2023-09-25,224726.49,Terminated,Jaffna,EMP002970,5
EMP001133,Oshadi,Goonatilleke,female,1974-09-26,emp001133@company.lk,0792461184,D008,IT,IT Manager,,22/11/2016,254223.02,Inactive,Gampaha,EMP002475,14
EMP019135,Shehan,Seneviratne,F,1982/09/04,emp019135@company.lk,0770095957,D005,FINANCE,Finance Analyst,CONTRACT,"November 06, 2019",89647.43,ACTIVE,,EMP002449,
EMP004490,Iresha,Abeywickrama,Man,1975/11/07,emp004490@company.lk,0739806000,D006,OPERATIONS,Logistics Coordinator,full-time,2021-05-07,126350.24,on leave,Negombo,EMP008976,12
EMP005785,Amali,Samaraweera,f,02 Aug 1994,emp005785@company.lk,0710087058,D084,operations,Supply Chain Analyst,Permanent,11-21-2018,312603.21,active,Jaffna,EMP019996,30
EMP014987,Dinesh,Smith,Female,1978/06/24,emp014987@company.lk,0792309482,D003,sales,Sales Manager,Contract,2019/12/29,,Active,,EMP004570,
EMP017004,Hiruni,Anderson,male,1970/10/18,emp017004@company.lk,0769067603,D010,RnD,Research Scientist,Permanent,"March 20, 2024",37432.86,Inactive,Matara,EMP000701,9
EMP019178,Mia,Jayawardena,Man,08 Oct 1994,emp019178@company.lk,0729953461,D005,Finance,Payroll Officer,CONTRACT,01/12/2012,123838.23,terminated,Kandy,EMP004840,17
EMP010891,Charlotte,Johnson,Woman,1984/02/17,emp010891@company.lk,N/A,D010,r&d,R&D Engineer,Part-Time,27/06/2021,215777.34,terminated,Colombo,EMP015277,6
EMP001336,Olivia,Wijesinghe,MALE,05-24-1976,,0732179123,D001,engineering,Tech Lead,Part-Time,11-16-2022,52983.46,Inactive,Matara,EMP001360,10
EMP010697,Vishwa,Ilangasinghe,MALE,"March 22, 2000",emp010697@company.lk,0727956458,D007,Customer Support,Senior Support Agent,permanent,2015/12/05,76632.25,Active,Galle,EMP014973,26
EMP007925,Rajith,Smith,female,2000-03-15,emp007925@company.lk,0710217358,D010,Research and Development,Lab Technician,Full-Time,12/04/2019,346955.66,On Leave,Jaffna,EMP012965,30
EMP010467,Buddhika,Samaraweera,Woman,,emp010467@company.lk,0734280371,D005,Fin,ACCOUNTANT,Contract,"August 26, 2017",193508.27,Terminated,Galle,EMP006558,7
EMP008537,Fathima,Seneviratne,Man,09-05-1994,emp008537@company.lk,0738089031,D012,Proc,Procurement Officer,full-time,21/08/2021,90703.17,On Leave,Negombo,EMP006641,23
EMP016626,Dilani,Goonatilleke,Male,1994-03-04,emp016626@company.lk,0765594033,D004,marketing,Marketing Executive,Contract,12 Apr 2022,249683.64,Active,Jaffna,EMP013898,27
EMP012039,,,m,"May 27, 1999",emp012039@company.lk,0717603791,D002,Human Resources,Recruiter,Contract,01-21-2014,167839.04,on leave,Matara,EMP004534,9
EMP019926,Priya,Garcia,Female,31/12/1977,,0710254415,D009,Legal,Compliance Officer,Part-Time,22 Apr 2016,207308.87,ACTIVE,Kurunegala,EMP007931,17
EMP017069,Tharushi,Pathirana,Female,"December 29, 1990",emp017069@company.lk,0765307107,D011,admin,Records Officer,Contract,2019-04-04,182370.38,Active,Galle,EMP001544,19
EMP000593,Ravindu,Gamage,MALE,1994-04-19,emp000593@company.lk,0743778330,D012,procurement,Category Analyst,full-time,2017-05-01,280225.72,ACTIVE,Colombo,EMP014094,24
EMP003051,Olivia,Dassanayake,female,1997/04/12,,0766009164,D012,Proc,VENDOR MANAGER,Part-Time,2019-04-05,,Active,Kandy,EMP015094,21
EMP018625,Thisari,Miller,Female,27/12/1992,emp018625@company.lk,0723849836,D006,Ops,Process Engineer,permanent,2011/03/25,114731.72,ACTIVE,Kurunegala,EMP006759,19
EMP016091,Nuwan,Goonatilleke,M,,emp016091@company.lk,0792128254,D002,HR,HR Executive,Contract,2023/06/25,216791.85,Active,Negombo,EMP014578,10
EMP013994,James,Wimalasuriya,FEMALE,"June 05, 1993",emp013994@company.lk,0734771649,D011,Admin,Facilities Manager,Contract,03/01/2024,181363.8,ACTIVE,Galle,EMP013418,24
EMP017558,David,Wijesinghe,FEMALE,06-07-1989,emp017558@company.lk,0762237492,D005,FINANCE,Accountant,Contract,05-17-2024,89203.94,Terminated,Kurunegala,EMP017792,0
EMP012445,Asanka,Harris,Man,1973/10/28,emp012445@company.lk,0715345058,D012,Procurment,Category Analyst,Permanent,2022-06-08,37656.25,Active,Negombo,EMP012391,23
EMP017986,Charlotte,White,m,,emp017986@company.lk,0761497636,D002,HR,Recruiter,Contract,12-04-2013,163702.81,on leave,Matara,EMP005268,
EMP015168,Nuwan,Ilangasinghe,Female,1992-08-27,emp015168@company.lk,0786653675,D002,H.R.,HR Manager,Full-Time,"March 17, 2024",242204.13,on leave,Kurunegala,EMP019745,
EMP010968,Samantha,Ranasinghe,M,,emp010968@company.lk,0782291832,D009,Legal,Paralegal,Contract,25/12/2022,270531.83,On Leave,Colombo,EMP014116,30
EMP001670,Chris,Perera,FEMALE,10-24-1975,emp001670@company.lk,N/A,D009,Legel,Compliance Officer,Permanent,20 Jun 2013,150694.6,ACTIVE,Matara,EMP009492,29
EMP015250,Menaka,Harris,Male,12 Jan 1973,emp015250@company.lk,0787506374,D006,OPERATIONS,Logistics Coordinator,Permanent,"July 23, 2017",287180.63,Terminated,Jaffna,,5
EMP013538,Dimuth,Wimalasuriya,Woman,1972/09/04,emp013538@company.lk,0736692245,D010,RnD,Product Developer,permanent,"July 22, 2015",257200.84,Inactive,Jaffna,EMP018773,21
EMP003658,Sophia,Williams,FEMALE,19 Jun 1994,emp003658@company.lk,0746237072,D011,ADMIN,Admin Executive,,2022-07-23,254836.2,ACTIVE,Kandy,EMP007340,15
EMP001237,Rashmi,Johnson,male,"March 26, 1972",emp001237@company.lk,0796471668,D009,Legal,Compliance Officer,full-time,06-11-2024,180315.3,Inactive,Matara,EMP008779,17
EMP012743,Michael,Wimalasuriya,Female,1970/12/11,emp012743@company.lk,0770204728,D003,Sale,Account Manager,Part-Time,2019-05-16,66195.24,terminated,Galle,EMP014840,23
EMP019017,Rashmi,Goonatilleke,FEMALE,31/12/1970,emp019017@company.lk,0739327455,D011,ADMIN,Executive Assistant,permanent,"July 24, 2022",310592.82,Terminated,Matara,EMP000434,12
EMP005975,Sachini,White,male,03 Feb 1982,emp005975@company.lk,0756667823,D012,PROCUREMENT,Supply Manager,Permanent,"October 26, 2022",72986.26,Terminated,Gampaha,EMP001739,4
EMP002310,Yomal,Wimalasuriya,MALE,1979/07/14,emp002310@company.lk,0720240391,D009,LEGAL,Paralegal,Part-Time,06-13-2017,303538.06,on leave,Colombo,EMP014830,0
EMP014897,Asanka,Wijesinghe,Female,1991-08-10,,0781504870,D012,Procurment,Supply Manager,Part-Time,2012-05-01,237095.6,active,Matara,EMP002269,26
EMP007635,Avanthi,Perera,M,1996-02-19,emp007635@company.lk,N/A,D010,Research & Dev,R&D ENGINEER,CONTRACT,2021/09/24,171415.2,Terminated,Jaffna,EMP008267,29
EMP016147,Rajith,Jones,Woman,16 May 1986,emp016147@company.lk,0739111516,D006,Operations,Operations Executive,,16/10/2011,335028.46,on leave,Negombo,EMP008366,0
EMP015189,Nuwan,Williams,Female,1986/03/20,,0747276568,D004,Marketting,Marketing Executive,Permanent,02-16-2020,116959.68,on leave,Colombo,,10
EMP000330,Menaka,Jayawardena,f,1977-01-03,emp000330@company.lk,0723253224,D001,Engineerng,Junior Developer,Permanent,06-07-2020,264088.37,active,,EMP019563,15
EMP013795,Nadeesha,Jayawardena,Man,01-14-1972,emp013795@company.lk,0714940261,D003,SALES,Regional Sales Lead,full-time,2020/10/29,131157.63,terminated,Kandy,EMP011830,14
EMP017380,Matthew,Harris,male,02-10-1996,emp017380@company.lk,N/A,D003,Sales,Sales Coordinator,Permanent,09-26-2019,160037.66,Active,Kurunegala,EMP014845,7
EMP007339,Hiruni,Taylor,Male,30/10/1973,emp007339@company.lk,0760868841,D001,Engineering,Software Engineer,Part-Time,2018-03-05,81923.45,on leave,Negombo,EMP012305,18
EMP012237,Isuru,Amarasinghe,f,02 Mar 1982,,0752891536,D004,marketing,Digital Marketer,Contract,2023/10/23,346457.69,active,Kurunegala,,7
EMP000537,Menaka,Senanayake,m,"September 16, 1978",emp000537@company.lk,0786870944,D003,Sale,Sales Executive,CONTRACT,"February 16, 2014",117306.2,terminated,Galle,EMP002229,22
EMP005655,Anjali,Ilangasinghe,F,,emp005655@company.lk,N/A,D009,legal,Legal Analyst,permanent,09 Dec 2020,56469.08,Inactive,Galle,EMP012442,15
EMP019983,Thisari,Jones,m,"January 10, 1973",emp019983@company.lk,0796967373,D008,Info Tech,IT Support,Full-Time,2022-01-29,226848.72,Active,Matara,EMP007133,4
EMP014274,Mia,Hettiarachchi,F,24/11/1979,emp014274@company.lk,0738125726,D003,Sale,Sales Coordinator,Permanent,"June 19, 2011",101026.46,on leave,Kandy,EMP017141,11
EMP012850,Michael,Jackson,Male,31 Oct 1993,emp012850@company.lk,0779547305,D002,Humaan Resources,Talent Acquisition Specialist,full-time,07-03-2014,62199.72,active,Negombo,EMP003636,24
EMP012404,Buddhika,Ilangasinghe,Woman,25/07/1971,emp012404@company.lk,0758375125,D005,FINANCE,Internal Auditor,Permanent,06-18-2017,,On Leave,Matara,EMP004345,29
EMP018928,Roshan,Ranasinghe,m,08-19-1974,emp018928@company.lk,0756907796,D008,Info Tech,Cybersecurity Analyst,,"July 29, 2010",255452.7,active,Kandy,EMP008573,20
EMP008118,Chathura,Gamage,Man,1978/03/13,emp008118@company.lk,0749230798,D007,customer support,Senior Support Agent,,2010/03/15,114006.87,Active,,EMP017073,30
EMP004725,Daniel,Rajapaksa,FEMALE,1991-07-23,emp004725@company.lk,0728388580,D009,Legel,Contract Manager,permanent,01-20-2019,71330.79,Active,,EMP003687,
EMP011688,Sophia,Jackson,Woman,13/03/1971,emp011688@company.lk,0717353418,D007,customer support,Customer Success Manager,Contract,08-28-2015,55886.72,on leave,Galle,EMP004116,0
EMP010177,John,Brown,FEMALE,07 Jan 1990,emp010177@company.lk,N/A,D006,Ops,Process Engineer,Full-Time,09-03-2012,306532.31,ACTIVE,Jaffna,EMP009789,23
EMP004524,Isuru,Gunasekara,Man,1982/09/25,emp004524@company.lk,0760560789,D060,Information Technology,IT Manager,Full-Time,22/12/2014,168748.18,On Leave,Kandy,EMP013389,16
EMP012454,Kithsiri,Ranasinghe,F,1977/04/09,emp012454@company.lk,0764653639,D010,r&d,R&D Engineer,Part-Time,28/06/2010,146855.28,Terminated,Matara,,14
EMP005881,Kavindu,Garcia,Woman,11-23-1984,emp005881@company.lk,0729007258,D004,Mktg,Campaign Manager,permanent,2018/10/12,118650.72,active,Kurunegala,EMP017225,5
EMP004326,Sanduni,Karunaratne,Woman,26 Oct 1979,,0735813655,D010,Research and Development,Innovation Lead,Part-Time,"March 06, 2021",177326.26,Active,Kandy,EMP011483,13
EMP010114,Tharushi,Kodituwakku,F,05-10-1972,,0754469395,D008,IT,Cybersecurity Analyst,,22 Sep 2016,86242.9,Active,Matara,EMP008327,19
EMP016513,,Seneviratne,MALE,,emp016513@company.lk,N/A,D002,Humaan Resources,Compensation Analyst,Part-Time,"July 13, 2017",102270.51,ACTIVE,Negombo,EMP009208,
EMP011124,Hasini,Taylor,Female,04-17-1988,emp011124@company.lk,0723179462,D007,Customer service,SUPPORT AGENT,,2022-04-22,177181.6,Active,Gampaha,EMP001439,12
EMP011176,Yomal,Brown,Man,"October 13, 1989",emp011176@company.lk,0780319779,D069,Research & Dev,Lab Technician,,2016-08-10,132633.32,On Leave,Gampaha,EMP013409,0
EMP014142,Asanka,Smith,female,"June 28, 1980",emp014142@company.lk,0731094754,D091,OPERATIONS,Logistics Coordinator,Contract,04-21-2023,256588.65,on leave,Kurunegala,EMP006404,4
EMP013549,Priya,Martin,f,1989/08/02,emp013549@company.lk,N/A,D002,HR,HR Executive,permanent,08 May 2019,336014.28,on leave,Gampaha,EMP002380,27
EMP014969,Buddhika,Gamage,Female,"June 26, 1996",emp014969@company.lk,0714394544,D001,ENGINEERING,Tech Lead,Permanent,30/08/2017,193724.55,Active,Colombo,EMP011834,3
EMP013188,Alex,Wilson,MALE,1999/09/10,emp013188@company.lk,N/A,D005,Fiance,Finance Analyst,Contract,2018-10-02,83169.45,on leave,Gampaha,EMP012126,2
EMP005215,Samantha,Weerasinghe,f,08 Jul 2000,emp005215@company.lk,0793085719,D011,ADMIN,Office Manager,CONTRACT,17/12/2013,68277.17,active,Matara,EMP017461,27
EMP004007,Mia,Jackson,Female,20/02/1971,emp004007@company.lk,0729821491,D002,human resources,HR Manager,Contract,2023-01-25,322329.62,Inactive,Galle,EMP017420,12
EMP007915,Kavindu,Samaraweera,M,,emp007915@company.lk,0731185629,D009,Law,Contract Manager,Contract,28 Apr 2018,268052.99,on leave,Negombo,EMP011085,17
EMP003235,Iresha,Samaraweera,female,04-17-1984,emp003235@company.lk,0711267124,D006,Operations,Operations Manager,CONTRACT,2019-11-02,151331.26,Terminated,Kandy,EMP002296,11
EMP008960,Sanduni,Wimalasuriya,Woman,1997/01/18,emp008960@company.lk,N/A,D009,Legal,Legal Counsel,Contract,06-05-2021,71081.8,Inactive,Negombo,EMP007070,16
EMP004687,Dinesh,Williams,Female,04/07/1976,emp004687@company.lk,0714303783,D001,Engineering,JUNIOR DEVELOPER,full-time,2013/10/20,95733.24,ACTIVE,Kurunegala,EMP012423,6
EMP018076,Anjali,Hettiarachchi,Male,05-30-1991,emp018076@company.lk,0795278732,D008,Information Technology,IT Manager,Part-Time,29 Sep 2012,51688.93,ACTIVE,Jaffna,EMP008050,10
EMP012616,Chanaka,Wijesinghe,MALE,1988/11/19,emp012616@company.lk,0746796016,D012,Procurement,Category Analyst,Full-Time,11-10-2015,257113.14,terminated,Colombo,EMP004351,23
EMP002608,Navodya,Gunasekara,female,27/01/1979,emp002608@company.lk,0723573040,D007,Customer service,Senior Support Agent,,"July 11, 2019",43199.3,Terminated,Gampaha,EMP004585,16
EMP016224,Sanduni,Samaraweera,Man,04 Mar 1976,emp016224@company.lk,0790466827,D009,Legal,Compliance Officer,CONTRACT,05 Feb 2021,210023.05,Inactive,Negombo,EMP009003,17
EMP007700,Kumari,Brown,male,14 Sep 1973,emp007700@company.lk,0742126445,D063,SALES,SALES MANAGER,,2022-04-02,146626.62,terminated,Gampaha,,
EMP015695,Pasindu,Wickramasinghe,f,1976-07-07,emp015695@company.lk,0723172963,D003,sales,Sales Executive,Permanent,2011/05/29,44237.39,on leave,Colombo,EMP004475,13
EMP019162,John,Thomas,MALE,1998/11/05,emp019162@company.lk,0790459148,D009,legal,Contract Manager,full-time,"October 04, 2014",272227.36,Active,Galle,,23
EMP016442,Chamara,Perera,female,20/05/1999,emp016442@company.lk,0782790571,D011,Admin,Facilities Manager,Contract,"June 12, 2024",268113.17,Terminated,Jaffna,EMP019858,26
EMP008134,John,Williams,f,1981/08/25,emp008134@company.lk,0750394672,D007,customer support,Technical Support Engineer,,2020/12/09,201639.48,Inactive,Galle,EMP004661,3
EMP001077,Harper,Goonatilleke,male,20/10/1982,emp001077@company.lk,0713549093,D012,procurement,Vendor Manager,,"March 14, 2010",125232.74,Inactive,Kurunegala,EMP019345,12
EMP014297,Sophia,Garcia,Male,14/01/1971,emp014297@company.lk,0743079325,D012,PROCUREMENT,Procurement Officer,Full-Time,2018-11-15,41625.42,Active,Kurunegala,EMP015341,22
EMP004049,Shehan,Gunasekara,M,1990-06-28,emp004049@company.lk,0719679092,D011,Administration,Executive Assistant,permanent,2011/10/20,330117.97,terminated,Negombo,,3
EMP006717,Vishwa,Silva,m,1991/05/04,emp006717@company.lk,0764072396,D011,ADMIN,Records Officer,,"March 12, 2013",232586.75,Inactive,,EMP008105,2
EMP006883,Hiruni,Bandara,male,1993-08-16,,0789961779,D002,human resources,Talent Acquisition Specialist,,2014/03/10,207709.36,Active,Colombo,EMP000841,20
EMP008438,Asanka,Goonatilleke,Male,21 Nov 1998,emp008438@company.lk,0760074126,D008,Information Technology,IT SUPPORT,full-time,25 Jul 2010,288156.11,Active,Kurunegala,EMP003826,7
EMP004565,Thisari,Williams,M,06 Jun 1978,emp004565@company.lk,0754776292,D005,Fiance,Finance Manager,permanent,06-20-2023,36987.74,ACTIVE,Kurunegala,EMP009491,18
EMP008896,Dinesh,Brown,female,1988-06-19,emp008896@company.lk,0768382592,D010,Research and Development,Research Scientist,Permanent,2013/12/07,322362.61,terminated,Negombo,EMP001272,18
EMP016953,Chanaka,Wimalasuriya,Woman,1977/06/16,emp016953@company.lk,0738778103,D007,Customer service,Technical Support Engineer,full-time,2013/02/19,,On Leave,Jaffna,EMP007122,4
EMP010298,Nimal,Taylor,M,1990/08/26,emp010298@company.lk,0770640572,D008,Info Tech,IT Support,Full-Time,13/07/2017,294956.57,On Leave,,EMP010047,28
EMP001894,Chris,Gunawardena,female,19/06/1979,emp001894@company.lk,0762391383,D006,operations,Logistics Coordinator,Permanent,14/04/2020,127658.13,on leave,Matara,EMP009443,5
EMP018057,Fathima,Jones,Man,14 Oct 1974,emp018057@company.lk,0720008319,D007,Cust Support,Technical Support Engineer,CONTRACT,2020-09-12,254581.69,ACTIVE,Jaffna,EMP007024,1
